WTCH_SYMD,WTCH_EYMD,JLYFS_NM,TXCT_DGRE_CD,AP_AREA_NM,AP_DN_CD,JLYFS_APRT
20171020,20171026,보름달물해파리,약,인천,,0.0
20171020,20171026,기타 해파리,,전남,,0.0
20171020,20171026,노무라입깃해파리,강,전남,,0.0
20171020,20171026,보름달물해파리,약,전남,,0.0
20171020,20171026,기타 해파리,,전북,,0.0
20171020,20171026,노무라입깃해파리,강,전북,,0.0
20171020,20171026,보름달물해파리,약,전북,,0.0
20171020,20171026,기타 해파리,,제주,,0.0
20171020,20171026,노무라입깃해파리,강,제주,,0.0
20171020,20171026,보름달물해파리,약,제주,,0.0
20171020,20171026,기타 해파리,,충남,,0.0
20171020,20171026,노무라입깃해파리,강,충남, ,18.75
20171020,20171026,보름달물해파리,약,충남,,0.0
20171027,20171102,기타 해파리,,강원, ,21.43
20171027,20171102,노무라입깃해파리,강,강원, ,14.29
20171027,20171102,보름달물해파리,약,강원,고밀도,14.29
20171027,20171102,보름달물해파리,약,강원,저밀도,14.29
20171027,20171102,기타 해파리,,경기,,0.0
20171027,20171102,노무라입깃해파리,강,경기,,18.18
20171027,20171102,보름달물해파리,약,경기,,0.0
20171027,20171102,기타 해파리,,경남, ,5.88
20171027,20171102,노무라입깃해파리,강,경남, ,8.82
20171027,20171102,보름달물해파리,약,경남,저밀도,11.76
20171027,20171102,기타 해파리,,경북,,0.0
20171027,20171102,노무라입깃해파리,강,경북,,0.0
20171027,20171102,보름달물해파리,약,경북,저밀도,7.69
20171027,20171102,기타 해파리,,부산, ,9.09
20171027,20171102,노무라입깃해파리,강,부산,,0.0
20171027,20171102,보름달물해파리,약,부산,,0.0
20171027,20171102,기타 해파리,,울산,,0.0
20171027,20171102,노무라입깃해파리,강,울산,,0.0
20171027,20171102,보름달물해파리,약,울산,,0.0
20171027,20171102,기타 해파리,,인천, ,20.0
20171027,20171102,노무라입깃해파리,강,인천, ,20.0
20171027,20171102,보름달물해파리,약,인천,,0.0
20171027,20171102,기타 해파리,,전남, ,5.555
20171027,20171102,노무라입깃해파리,강,전남, ,13.89
20171027,20171102,보름달물해파리,약,전남,,0.0
20171027,20171102,기타 해파리,,전북,,0.0
20171027,20171102,노무라입깃해파리,강,전북, ,20.0
20171027,20171102,보름달물해파리,약,전북,,0.0
20171027,20171102,기타 해파리,,제주,,0.0
20171027,20171102,노무라입깃해파리,강,제주,,0.0
20171027,20171102,보름달물해파리,약,제주,,0.0
20171027,20171102,기타 해파리,,충남,,0.0
20171027,20171102,노무라입깃해파리,강,충남, ,13.33
20171027,20171102,보름달물해파리,약,충남,,0.0
20171103,20171109,기타 해파리,,강원, ,8.33
20171103,20171109,노무라입깃해파리,강,강원,,0.0
20171103,20171109,보름달물해파리,약,강원, ,8.33
20171103,20171109,기타 해파리,,경기,,0.0
20171103,20171109,노무라입깃해파리,강,경기,,11.11
20171103,20171109,보름달물해파리,약,경기,,0.0
20171103,20171109,기타 해파리,,경남, ,3.45
20171103,20171109,노무라입깃해파리,강,경남, ,3.45
20171103,20171109,보름달물해파리,약,경남,,0.0
20171103,20171109,기타 해파리,,경북,,0.0
20171103,20171109,노무라입깃해파리,강,경북, ,3.57
20171103,20171109,보름달물해파리,약,경북, ,3.57
20171103,20171109,기타 해파리,,부산,,0.0
20171103,20171109,노무라입깃해파리,강,부산,,0.0
20171103,20171109,보름달물해파리,약,부산, ,5.88
20171103,20171109,기타 해파리,,울산, ,25.0
20171103,20171109,노무라입깃해파리,강,울산,,0.0
20171103,20171109,보름달물해파리,약,울산,,0.0
20171103,20171109,기타 해파리,,인천,,0.0
20171103,20171109,노무라입깃해파리,강,인천, ,0.0
20171103,20171109,보름달물해파리,약,인천,,0.0
20171103,20171109,기타 해파리,,전남,,0.0
20171103,20171109,노무라입깃해파리,강,전남,,0.0
20171103,20171109,보름달물해파리,약,전남,,0.0
20171103,20171109,기타 해파리,,전북,,0.0
20171103,20171109,노무라입깃해파리,강,전북, ,15.38
20171103,20171109,보름달물해파리,약,전북,,0.0
20171103,20171109,기타 해파리,,제주,,20.0
20171103,20171109,노무라입깃해파리,강,제주,,0.0
20171103,20171109,보름달물해파리,약,제주,,0.0
20171103,20171109,기타 해파리,,충남,,0.0
20171103,20171109,노무라입깃해파리,강,충남,,0.0
20171103,20171109,보름달물해파리,약,충남,,0.0
20171110,20171116,기타 해파리,,강원, ,12.5
20171110,20171116,노무라입깃해파리,강,강원,,0.0
20171110,20171116,보름달물해파리,약,강원,,0.0
20171110,20171116,기타 해파리,,경기,,0.0
20171110,20171116,노무라입깃해파리,강,경기,,18.18
20171110,20171116,보름달물해파리,약,경기,,0.0
20171110,20171116,기타 해파리,,경남, ,8.11
20171110,20171116,노무라입깃해파리,강,경남, ,2.7
20171110,20171116,보름달물해파리,약,경남,고밀도,5.41
20171110,20171116,보름달물해파리,약,경남,저밀도,5.41
20171110,20171116,기타 해파리,,경북, ,12.0
20171110,20171116,노무라입깃해파리,강,경북,,0.0
20171110,20171116,보름달물해파리,약,경북,고밀도,8.0
20171110,20171116,보름달물해파리,약,경북,저밀도,8.0
20171110,20171116,기타 해파리,,부산,,0.0
20171110,20171116,노무라입깃해파리,강,부산, ,6.67
20171110,20171116,보름달물해파리,약,부산,저밀도,6.67
20171110,20171116,기타 해파리,,울산,,0.0
20171110,20171116,노무라입깃해파리,강,울산,,0.0
20171110,20171116,보름달물해파리,약,울산,,0.0
20171110,20171116,기타 해파리,,인천,,0.0
20171110,20171116,노무라입깃해파리,강,인천, ,16.67
20171110,20171116,보름달물해파리,약,인천,,0.0
20171110,20171116,기타 해파리,,전남, ,0.0
20171110,20171116,노무라입깃해파리,강,전남, ,5.0
20171110,20171116,보름달물해파리,약,전남,,0.0
20171110,20171116,기타 해파리,,전북,,0.0
20171110,20171116,노무라입깃해파리,강,전북, ,4.76
20171110,20171116,보름달물해파리,약,전북,,0.0
20171110,20171116,기타 해파리,,제주,,0.0
20171110,20171116,노무라입깃해파리,강,제주, ,33.33
20171110,20171116,보름달물해파리,약,제주,,0.0
20171110,20171116,기타 해파리,,충남,,0.0
20171110,20171116,노무라입깃해파리,강,충남,,0.0
20171110,20171116,보름달물해파리,약,충남,,0.0
20171117,20171123,기타 해파리,,강원,,0.0
20171117,20171123,노무라입깃해파리,강,강원,,0.0
20171117,20171123,보름달물해파리,약,강원,저밀도,12.5
20171117,20171123,기타 해파리,,경기,,0.0
20171117,20171123,노무라입깃해파리,강,경기, ,20.0
20171117,20171123,보름달물해파리,약,경기,,0.0
20171117,20171123,기타 해파리,,경남,,0.0
20171117,20171123,노무라입깃해파리,강,경남, ,7.69
20171117,20171123,보름달물해파리,약,경남,고밀도,2.56
20171117,20171123,기타 해파리,,경북, ,4.17
20171117,20171123,노무라입깃해파리,강,경북,,0.0
20171117,20171123,보름달물해파리,약,경북,고밀도,8.33
20171117,20171123,보름달물해파리,약,경북,저밀도,8.33
20171117,20171123,기타 해파리,,부산,,0.0
20171117,20171123,노무라입깃해파리,강,부산, ,6.25
20171117,20171123,보름달물해파리,약,부산,,0.0
20171117,20171123,기타 해파리,,울산,,0.0
20171117,20171123,노무라입깃해파리,강,울산,,0.0
20171117,20171123,보름달물해파리,약,울산,,16.67
20171117,20171123,기타 해파리,,인천,,0.0
20171117,20171123,노무라입깃해파리,강,인천, ,0.0
20171117,20171123,보름달물해파리,약,인천,,0.0
20171117,20171123,기타 해파리,,전남,,0.0
20171117,20171123,노무라입깃해파리,강,전남, ,4.545
20171117,20171123,보름달물해파리,약,전남,,0.0
20171117,20171123,기타 해파리,,전북,,0.0
20171117,20171123,노무라입깃해파리,강,전북,,0.0
20171117,20171123,보름달물해파리,약,전북,,0.0
20171117,20171123,기타 해파리,,제주,,0.0
20171117,20171123,노무라입깃해파리,강,제주,,0.0
20171117,20171123,보름달물해파리,약,제주,,0.0
20171117,20171123,기타 해파리,,충남,,0.0
20171117,20171123,노무라입깃해파리,강,충남, ,13.33
20171117,20171123,보름달물해파리,약,충남,,0.0
20171124,20171130,기타 해파리,,강원, ,20.0
20171124,20171130,노무라입깃해파리,강,강원,,0.0
20171124,20171130,보름달물해파리,약,강원,,0.0
20171124,20171130,기타 해파리,,경기,,0.0
20171124,20171130,노무라입깃해파리,강,경기,,22.22
20171124,20171130,보름달물해파리,약,경기,,0.0
20171124,20171130,기타 해파리,,경남,,0.0
20171124,20171130,노무라입깃해파리,강,경남, ,5.0
20171124,20171130,보름달물해파리,약,경남,고밀도,5.0
20171124,20171130,보름달물해파리,약,경남,저밀도,5.0
20171124,20171130,기타 해파리,,경북, ,17.39
20171124,20171130,노무라입깃해파리,강,경북,,0.0
20171124,20171130,보름달물해파리,약,경북,저밀도,4.35
20171124,20171130,기타 해파리,,부산,,0.0
20171124,20171130,노무라입깃해파리,강,부산,,0.0
20171124,20171130,보름달물해파리,약,부산,,0.0
20171124,20171130,기타 해파리,,울산,,0.0
20171124,20171130,노무라입깃해파리,강,울산,,0.0
20171124,20171130,보름달물해파리,약,울산,,0.0
20171124,20171130,기타 해파리,,인천,,0.0
20171124,20171130,노무라입깃해파리,강,인천, ,0.0
20171124,20171130,보름달물해파리,약,인천,,0.0
20171124,20171130,기타 해파리,,전남,,0.0
20171124,20171130,노무라입깃해파리,강,전남, ,5.555
20171124,20171130,보름달물해파리,약,전남,,0.0
20171124,20171130,기타 해파리,,전북,,0.0
20171124,20171130,노무라입깃해파리,강,전북,,0.0
20171124,20171130,보름달물해파리,약,전북,,0.0
20171124,20171130,기타 해파리,,제주,,0.0
20171124,20171130,노무라입깃해파리,강,제주, ,25.0
20171124,20171130,보름달물해파리,약,제주,,0.0
20171124,20171130,기타 해파리,,충남,,0.0
20171124,20171130,노무라입깃해파리,강,충남,,0.0
20171124,20171130,보름달물해파리,약,충남,,0.0
20171201,20171207,기타 해파리,,강원, ,7.14
20171201,20171207,노무라입깃해파리,강,강원,,0.0
20171201,20171207,보름달물해파리,약,강원, ,21.43
20171201,20171207,기타 해파리,,경기,,0.0
20171201,20171207,노무라입깃해파리,강,경기,,0.0
20171201,20171207,보름달물해파리,약,경기,,0.0
20171201,20171207,기타 해파리,,경남,,3.03
20171201,20171207,노무라입깃해파리,강,경남, ,9.09
20171201,20171207,보름달물해파리,약,경남, ,0.0
20171201,20171207,기타 해파리,,경북, ,25.0
20171201,20171207,노무라입깃해파리,강,경북, ,0.0
20171201,20171207,보름달물해파리,약,경북, ,5.0
20171201,20171207,기타 해파리,,부산,,0.0
20171201,20171207,노무라입깃해파리,강,부산,,0.0
20171201,20171207,보름달물해파리,약,부산,,0.0
20171201,20171207,기타 해파리,,울산,,0.0
20171201,20171207,노무라입깃해파리,강,울산,,0.0
20171201,20171207,보름달물해파리,약,울산,,0.0
20171201,20171207,기타 해파리,,인천,,0.0
20171201,20171207,노무라입깃해파리,강,인천,,0.0
20171201,20171207,보름달물해파리,약,인천,,0.0
20171201,20171207,기타 해파리,,전남,,0.0
20171201,20171207,노무라입깃해파리,강,전남,,0.0
20171201,20171207,보름달물해파리,약,전남,,0.0
20171201,20171207,기타 해파리,,전북,,0.0
20171201,20171207,노무라입깃해파리,강,전북,,0.0
20171201,20171207,보름달물해파리,약,전북,,0.0
20171201,20171207,기타 해파리,,제주,,0.0
20171201,20171207,노무라입깃해파리,강,제주,,0.0
20171201,20171207,보름달물해파리,약,제주,,0.0
20171201,20171207,기타 해파리,,충남,,0.0
20171201,20171207,노무라입깃해파리,강,충남,,0.0
20171201,20171207,보름달물해파리,약,충남,,0.0
20171208,20171214,노무라입깃해파리,강,강원,,0.0
20171208,20171214,보름달물해파리,약,강원, ,28.57
20171208,20171214,노무라입깃해파리,강,경기,,0.0
20171208,20171214,보름달물해파리,약,경기,,0.0
20171208,20171214,노무라입깃해파리,강,경남,,0.0
20171208,20171214,보름달물해파리,약,경남,,3.23
20171208,20171214,노무라입깃해파리,강,경북,,0.0
20171208,20171214,보름달물해파리,약,경북, ,14.29
20171208,20171214,노무라입깃해파리,강,부산,,0.0
20171208,20171214,보름달물해파리,약,부산,,0.0
20171208,20171214,노무라입깃해파리,강,울산,,0.0
20171208,20171214,보름달물해파리,약,울산,,0.0
20171208,20171214,노무라입깃해파리,강,인천,,0.0
20171208,20171214,보름달물해파리,약,인천,,0.0
20171208,20171214,노무라입깃해파리,강,전남, ,12.5
20171208,20171214,보름달물해파리,약,전남,,0.0
20171208,20171214,노무라입깃해파리,강,전북, ,8.33
20171208,20171214,보름달물해파리,약,전북,,0.0
20171208,20171214,노무라입깃해파리,강,제주,,0.0
20171208,20171214,보름달물해파리,약,제주,,0.0
20171208,20171214,노무라입깃해파리,강,충남,,0.0
20171208,20171214,보름달물해파리,약,충남,,0.0
20180504,20180510,기타 해파리,,강원, ,57.14
20180504,20180510,노무라입깃해파리,강,강원,,0.0
20180504,20180510,보름달물해파리,약,강원,,7.14
20180504,20180510,기타 해파리,,경기,,0.0
20180504,20180510,노무라입깃해파리,강,경기,,0.0
20180504,20180510,보름달물해파리,약,경기,,0.0
20180504,20180510,기타 해파리,,경남,,3.12
20180504,20180510,노무라입깃해파리,강,경남,,0.0
20180504,20180510,보름달물해파리,약,경남,고밀도,34.38
20180504,20180510,보름달물해파리,약,경남,저밀도,34.38
20180504,20180510,기타 해파리,,경북, ,23.81
20180504,20180510,노무라입깃해파리,강,경북,,0.0
20180504,20180510,기타 해파리,,부산,,0.0
20180504,20180510,노무라입깃해파리,강,부산,,0.0
20180504,20180510,보름달물해파리,약,부산,,12.5
20180504,20180510,기타 해파리,,울산,,0.0
20180504,20180510,노무라입깃해파리,강,울산,,0.0
20180504,20180510,보름달물해파리,약,울산,,16.67
20180504,20180510,기타 해파리,,인천,,0.0
20180504,20180510,노무라입깃해파리,강,인천,,0.0
20180504,20180510,보름달물해파리,약,인천,,0.0
20180504,20180510,기타 해파리,,전남,,0.0
20180504,20180510,노무라입깃해파리,강,전남,,0.0
20180504,20180510,보름달물해파리,약,전남,,3.335
20180504,20180510,기타 해파리,,전북,,0.0
20180504,20180510,노무라입깃해파리,강,전북,,0.0
20180504,20180510,보름달물해파리,약,전북,,0.0
20180504,20180510,노무라입깃해파리,강,제주,,0.0
20180504,20180510,기타 해파리,,충남,,0.0
20180504,20180510,노무라입깃해파리,강,충남,,0.0
20180504,20180510,보름달물해파리,약,충남,,5.56
20180511,20180517,기타 해파리,,강원, ,38.46
20180511,20180517,노무라입깃해파리,강,강원,,0.0
20180511,20180517,보름달물해파리,약,강원,고밀도,7.69
20180511,20180517,기타 해파리,,경기,,0.0
20180511,20180517,노무라입깃해파리,강,경기,,0.0
20180511,20180517,보름달물해파리,약,경기,,0.0
20180511,20180517,기타 해파리,,경남,,2.94
20180511,20180517,노무라입깃해파리,강,경남,,0.0
20180511,20180517,보름달물해파리,약,경남,고밀도,32.35
20180511,20180517,보름달물해파리,약,경남,저밀도,32.35
20180511,20180517,기타 해파리,,경북, ,20.83
20180511,20180517,노무라입깃해파리,강,경북,,0.0
20180511,20180517,보름달물해파리,약,경북,,4.17
20180511,20180517,기타 해파리,,부산,,0.0
20180511,20180517,노무라입깃해파리,강,부산,,0.0
20180511,20180517,보름달물해파리,약,부산,고밀도,11.76
20180511,20180517,보름달물해파리,약,부산,저밀도,11.76
20180511,20180517,기타 해파리,,울산,,14.29
20180511,20180517,노무라입깃해파리,강,울산,,0.0
20180511,20180517,보름달물해파리,약,울산,고밀도,14.29
20180511,20180517,기타 해파리,,인천,,0.0
20180511,20180517,노무라입깃해파리,강,인천,,0.0
20180511,20180517,보름달물해파리,약,인천,,0.0
20180511,20180517,기타 해파리,,전남,,0.0
20180511,20180517,노무라입깃해파리,강,전남,,0.0
20180511,20180517,보름달물해파리,약,전남,고밀도,12.5
20180511,20180517,기타 해파리,,전북,,0.0
20180511,20180517,노무라입깃해파리,강,전북,,0.0
20180511,20180517,보름달물해파리,약,전북,저밀도,18.75
20180511,20180517,기타 해파리,,제주,,0.0
20180511,20180517,노무라입깃해파리,강,제주,,0.0
20180511,20180517,보름달물해파리,약,제주,,0.0
20180511,20180517,기타 해파리,,충남,,0.0
20180511,20180517,노무라입깃해파리,강,충남,,0.0
20180511,20180517,보름달물해파리,약,충남,저밀도,5.0
20180525,20180531,기타 해파리,,강원,,33.33
20180525,20180531,노무라입깃해파리,강,강원,,0.0
20180525,20180531,보름달물해파리,약,강원,저밀도,20.0
20180525,20180531,기타 해파리,,경기,,0.0
20180525,20180531,노무라입깃해파리,강,경기,,0.0
20180525,20180531,보름달물해파리,약,경기,,0.0
20180525,20180531,기타 해파리,,경남,,0.0
20180525,20180531,노무라입깃해파리,강,경남,,0.0
20180525,20180531,보름달물해파리,약,경남,고밀도,33.33
20180525,20180531,보름달물해파리,약,경남,저밀도,33.33
20180525,20180531,기타 해파리,,경북,,27.78
20180525,20180531,노무라입깃해파리,강,경북,,0.0
20180525,20180531,보름달물해파리,약,경북,고밀도,5.56
20180525,20180531,기타 해파리,,부산,,0.0
20180525,20180531,노무라입깃해파리,강,부산,,0.0
20180525,20180531,보름달물해파리,약,부산,저밀도,28.57
20180525,20180531,기타 해파리,,울산,,0.0
20180525,20180531,노무라입깃해파리,강,울산,,0.0
20180525,20180531,보름달물해파리,약,울산,,0.0
20180525,20180531,기타 해파리,,인천,,0.0
20180525,20180531,노무라입깃해파리,강,인천,,0.0
20180525,20180531,보름달물해파리,약,인천,저밀도,10.0
20180525,20180531,기타 해파리,,전남,,0.0
20180525,20180531,노무라입깃해파리,강,전남,,0.0
20180525,20180531,보름달물해파리,약,전남,고밀도,18.75
20180525,20180531,보름달물해파리,약,전남,저밀도,18.75
20180525,20180531,기타 해파리,,전북,,0.0
20180525,20180531,노무라입깃해파리,강,전북,,0.0
20180525,20180531,보름달물해파리,약,전북,고밀도,54.55
20180525,20180531,보름달물해파리,약,전북,저밀도,54.55
20180525,20180531,기타 해파리,,제주,,0.0
20180525,20180531,노무라입깃해파리,강,제주,,0.0
20180525,20180531,보름달물해파리,약,제주,,0.0
20180525,20180531,기타 해파리,,충남,,0.0
20180525,20180531,노무라입깃해파리,강,충남,,0.0
20180525,20180531,보름달물해파리,약,충남,,10.0
20180608,20180614,보름달물해파리,약,강원,고밀도,100.0
20180608,20180614,보름달물해파리,약,강원,저밀도,100.0
20180608,20180614,보름달물해파리,약,경남,고밀도,22.22
20180608,20180614,보름달물해파리,약,경남,저밀도,22.22
20180608,20180614,기타 해파리,,경북, ,28.57
20180608,20180614,보름달물해파리,약,경북,저밀도,14.29
20180608,20180614,보름달물해파리,약,부산,고밀도,12.5
20180608,20180614,보름달물해파리,약,부산,저밀도,12.5
20180608,20180614,보름달물해파리,약,전남,고밀도,62.5
20180608,20180614,보름달물해파리,약,전남,저밀도,62.5
20180608,20180614,보름달물해파리,약,전북,고밀도,40.0
20180608,20180614,보름달물해파리,약,전북,저밀도,40.0
20180608,20180614,기타 해파리,,제주,,25.0
20180608,20180614,노무라입깃해파리,강,제주,,50.0
20180615,20180621,기타 해파리,,강원, ,47.83
20180615,20180621,보름달물해파리,약,강원,고밀도,17.39
20180615,20180621,보름달물해파리,약,강원,저밀도,17.39
20180615,20180621,보름달물해파리,약,경기,저밀도,10.0
20180615,20180621,기타 해파리,,경남, ,8.77
20180615,20180621,보름달물해파리,약,경남,고밀도,42.11
20180615,20180621,보름달물해파리,약,경남,저밀도,42.11
20180615,20180621,기타 해파리,,경북, ,16.0
20180615,20180621,노무라입깃해파리,강,경북,저밀도,4.0
20180615,20180621,보름달물해파리,약,경북,고밀도,24.14
20180615,20180621,보름달물해파리,약,경북,저밀도,24.14
20180615,20180621,기타 해파리,,부산, ,16.0
20180615,20180621,노무라입깃해파리,강,부산,저밀도,12.0
20180615,20180621,보름달물해파리,약,부산,저밀도,12.0
20180615,20180621,보름달물해파리,약,울산,저밀도,12.5
20180615,20180621,보름달물해파리,약,전남,고밀도,39.02
20180615,20180621,보름달물해파리,약,전남,저밀도,39.02
20180615,20180621,보름달물해파리,약,전북,고밀도,30.56
20180615,20180621,보름달물해파리,약,충남,저밀도,5.26
20180622,20180628,기타 해파리,,강원, ,34.78
20180622,20180628,보름달물해파리,약,강원,저밀도,17.39
20180622,20180628,기타 해파리,,경남, ,8.7
20180622,20180628,노무라입깃해파리,강,경남,저밀도,8.7
20180622,20180628,보름달물해파리,약,경남,고밀도,58.7
20180622,20180628,보름달물해파리,약,경남,저밀도,58.7
20180622,20180628,기타 해파리,,경북, ,21.21
20180622,20180628,노무라입깃해파리,강,경북,저밀도,3.03
20180622,20180628,보름달물해파리,약,경북,고밀도,15.15
20180622,20180628,보름달물해파리,약,경북,저밀도,15.15
20180622,20180628,기타 해파리,,부산, ,4.0
20180622,20180628,노무라입깃해파리,강,부산,,12.0
20180622,20180628,보름달물해파리,약,부산,고밀도,20.0
20180622,20180628,보름달물해파리,약,부산,저밀도,20.0
20180622,20180628,기타 해파리,,울산, ,37.5
20180622,20180628,보름달물해파리,약,울산,고밀도,25.0
20180622,20180628,보름달물해파리,약,울산,저밀도,25.0
20180622,20180628,노무라입깃해파리,강,인천,저밀도,6.25
20180622,20180628,보름달물해파리,약,전남,고밀도,70.59
20180622,20180628,보름달물해파리,약,전남,저밀도,70.59
20180622,20180628,보름달물해파리,약,전북,고밀도,66.67
20180622,20180628,보름달물해파리,약,전북,저밀도,66.67
20180622,20180628,보름달물해파리,약,충남,고밀도,12.5
20180629,20180705,기타 해파리,,강원, ,30.77
20180629,20180705,보름달물해파리,약,강원,저밀도,15.38
20180629,20180705,기타 해파리,,경남, ,3.45
20180629,20180705,노무라입깃해파리,강,경남,저밀도,3.45
20180629,20180705,보름달물해파리,약,경남,고밀도,44.83
20180629,20180705,보름달물해파리,약,경남,저밀도,44.83
20180629,20180705,기타 해파리,,경북, ,14.29
20180629,20180705,보름달물해파리,약,경북,저밀도,7.14
20180629,20180705,기타 해파리,,부산, ,10.0
20180629,20180705,보름달물해파리,약,부산,저밀도,10.0
20180629,20180705,기타 해파리,,울산, ,25.0
20180629,20180705,노무라입깃해파리,강,울산,저밀도,25.0
20180629,20180705,보름달물해파리,약,울산,저밀도,25.0
20180629,20180705,보름달물해파리,약,인천,저밀도,18.18
20180629,20180705,보름달물해파리,약,전남,고밀도,56.25
20180629,20180705,보름달물해파리,약,전남,저밀도,56.25
20180629,20180705,보름달물해파리,약,전북,저밀도,46.15
20180629,20180705,기타 해파리,,제주, ,100.0
20180629,20180705,보름달물해파리,약,충남,고밀도,5.88
20180706,20180712,기타 해파리,,강원, ,25.0
20180706,20180712,노무라입깃해파리,강,강원,고밀도,15.0
20180706,20180712,노무라입깃해파리,강,강원,저밀도,15.0
20180706,20180712,보름달물해파리,약,강원,저밀도,10.0
20180706,20180712,보름달물해파리,약,경기,저밀도,25.0
20180706,20180712,기타 해파리,,경남, ,2.5
20180706,20180712,노무라입깃해파리,강,경남,저밀도,2.5
20180706,20180712,보름달물해파리,약,경남,고밀도,35.0
20180706,20180712,보름달물해파리,약,경남,저밀도,35.0
20180706,20180712,기타 해파리,,경북, ,5.55
20180706,20180712,보름달물해파리,약,경북,저밀도,16.67
20180706,20180712,기타 해파리,,부산, ,9.52
20180706,20180712,노무라입깃해파리,강,부산,저밀도,14.29
20180706,20180712,보름달물해파리,약,부산,고밀도,9.52
20180706,20180712,보름달물해파리,약,부산,저밀도,9.52
20180706,20180712,노무라입깃해파리,강,울산,저밀도,25.0
20180706,20180712,보름달물해파리,약,울산,,50.0
20180706,20180712,보름달물해파리,약,전남,고밀도,47.06
20180706,20180712,보름달물해파리,약,전남,저밀도,47.06
20180706,20180712,보름달물해파리,약,전북,고밀도,50.0
20180706,20180712,보름달물해파리,약,전북,저밀도,50.0
20180706,20180712,노무라입깃해파리,강,제주,고밀도,50.0
20180706,20180712,보름달물해파리,약,충남,고밀도,18.75
20180706,20180712,보름달물해파리,약,충남,저밀도,18.75
20180713,20180719,노무라입깃해파리,강,강원,고밀도,43.75
20180713,20180719,보름달물해파리,약,강원,고밀도,6.25
20180713,20180719,노무라입깃해파리,강,경기,저밀도,25.0
20180713,20180719,기타 해파리,,경남, ,6.12
20180713,20180719,노무라입깃해파리,강,경남,저밀도,2.04
20180713,20180719,보름달물해파리,약,경남,고밀도,44.9
20180713,20180719,보름달물해파리,약,경남,저밀도,44.9
20180713,20180719,기타 해파리,,경북, ,14.81
20180713,20180719,노무라입깃해파리,강,경북,,14.81
20180713,20180719,보름달물해파리,약,경북,저밀도,14.81
20180713,20180719,노무라입깃해파리,강,부산,저밀도,10.0
20180713,20180719,보름달물해파리,약,부산,저밀도,25.0
20180713,20180719,기타 해파리,,울산, ,12.5
20180713,20180719,노무라입깃해파리,강,울산,고밀도,12.5
20180713,20180719,보름달물해파리,약,울산,고밀도,37.5
20180713,20180719,보름달물해파리,약,울산,저밀도,37.5
20180713,20180719,노무라입깃해파리,강,인천,,7.14
20180713,20180719,기타 해파리,,전남, ,8.33
20180713,20180719,노무라입깃해파리,강,전남,저밀도,4.17
20180713,20180719,보름달물해파리,약,전남,고밀도,58.33
20180713,20180719,보름달물해파리,약,전남,저밀도,58.33
20180713,20180719,노무라입깃해파리,강,전북,,28.57
20180713,20180719,기타 해파리,,제주, ,5.88
20180713,20180719,노무라입깃해파리,강,제주,,47.06
20180713,20180719,보름달물해파리,약,제주,,5.88
20180713,20180719,노무라입깃해파리,강,충남,고밀도,6.25
20180720,20180726,기타 해파리,,강원, ,30.43
20180720,20180726,노무라입깃해파리,강,강원,저밀도,13.04
20180720,20180726,보름달물해파리,약,강원,,8.7
20180720,20180726,보름달물해파리,약,경기,저밀도,14.29
20180720,20180726,기타 해파리,,경남, ,20.41
20180720,20180726,노무라입깃해파리,강,경남,고밀도,12.24
20180720,20180726,노무라입깃해파리,강,경남,저밀도,12.24
20180720,20180726,보름달물해파리,약,경남,고밀도,42.86
20180720,20180726,보름달물해파리,약,경남,저밀도,42.86
20180720,20180726,기타 해파리,,경북, ,16.13
20180720,20180726,노무라입깃해파리,강,경북,고밀도,9.68
20180720,20180726,노무라입깃해파리,강,경북,저밀도,9.68
20180720,20180726,보름달물해파리,약,경북,고밀도,19.35
20180720,20180726,보름달물해파리,약,경북,저밀도,19.35
20180720,20180726,기타 해파리,,부산, ,9.09
20180720,20180726,노무라입깃해파리,강,부산,고밀도,31.82
20180720,20180726,노무라입깃해파리,강,부산,저밀도,31.82
20180720,20180726,보름달물해파리,약,부산,고밀도,31.82
20180720,20180726,보름달물해파리,약,부산,저밀도,31.82
20180720,20180726,기타 해파리,,울산, ,12.5
20180720,20180726,노무라입깃해파리,강,울산,저밀도,50.0
20180720,20180726,보름달물해파리,약,울산,저밀도,37.5
20180720,20180726,보름달물해파리,약,인천,저밀도,9.09
20180720,20180726,기타 해파리,,전남, ,11.11
20180720,20180726,노무라입깃해파리,강,전남,고밀도,11.11
20180720,20180726,보름달물해파리,약,전남,고밀도,50.0
20180720,20180726,보름달물해파리,약,전남,저밀도,50.0
20180720,20180726,보름달물해파리,약,전북,저밀도,33.33
20180720,20180726,기타 해파리,,제주, ,100.0
20180720,20180726,노무라입깃해파리,강,제주,저밀도,100.0
20180720,20180726,노무라입깃해파리,강,충남,저밀도,5.56
20180720,20180726,보름달물해파리,약,충남,저밀도,16.67
20180727,20180802,기타 해파리,,강원, ,23.81
20180727,20180802,노무라입깃해파리,강,강원,저밀도,9.52
20180727,20180802,보름달물해파리,약,강원,저밀도,9.52
20180727,20180802,노무라입깃해파리,강,경기,,14.29
20180727,20180802,보름달물해파리,약,경기,저밀도,14.29
20180727,20180802,기타 해파리,,경남, ,18.92
20180727,20180802,노무라입깃해파리,강,경남,저밀도,16.22
20180727,20180802,보름달물해파리,약,경남,저밀도,48.65
20180727,20180802,기타 해파리,,경북, ,35.29
